TV,Radio,Social_Media,Influencer,Sales
32.00,9.289817760,1.167053883,Mega,113.12784480
23.00,5.939914052,0.572550121,Macro,80.29530381
17.00,6.782228139,2.373360510,Nano,61.89592054
76.00,30.989883070,8.301339322,Nano,268.38583640
10.00,7.109840315,0.358048230,Macro,35.87378251
73.00,28.960410230,2.673042346,Nano,261.36112690
74.00,27.157318010,4.948756954,Nano,266.65539000
72.00,19.883726800,6.352685239,Macro,257.84596050
65.00,24.692956190,1.758171533,Nano,231.14109740
78.00,28.991126210,6.265845002,Micro,275.48686970
83.00,26.502475280,5.901473185,Macro,296.32678710
25.00,7.431420102,1.020490189,Nano,87.52421849
51.00,12.788046790,3.632374533,Macro,185.55182290
50.00,14.744240900,2.676620177,Mega,176.91051050
73.00,30.663690700,4.071548218,Nano,261.95454740
64.00,21.069238120,4.019544084,Macro,226.43826380
25.00,4.097286683,2.290206860,Mega,89.30548354
16.00,10.089018040,1.471514796,Nano,53.55799661
30.00,9.444382492,1.526273315,Mega,108.42320100
99.00,32.490404560,8.220533067,Micro,347.69360100
78.00,34.108209130,5.137124807,Nano,272.79315350
21.00,11.166592270,1.464148126,Macro,69.80773201
76.00,17.488605830,2.950997206,Nano,268.92245040
74.00,26.135176330,5.781930642,Macro,263.37267760
23.00,14.396727850,3.099975320,Mega,84.30239810
95.00,36.209153180,6.000879589,Mega,341.25217980
35.00,7.886447626,1.758378079,Mega,124.25685820
90.00,36.338218860,6.054413782,Nano,321.13443330
41.00,7.143984704,1.185990305,Mega,142.41690630
31.00,11.054974740,0.739569127,Micro,114.75319830
96.00,34.005936330,4.602944767,Nano,340.19977880
38.00,10.842902280,0.306923754,Mega,133.92822620
55.00,15.335331700,0.111007824,Macro,198.52764460
41.00,9.144210529,0.180242273,Mega,152.71389750
64.00,14.112716580,3.313544954,Nano,227.19033170
58.00,19.218888740,0.582177191,Micro,209.01795630
75.00,30.900946300,7.483428371,Macro,263.44918010
77.00,32.718178950,4.068253588,Micro,271.54229590
89.00,28.389139300,2.447626741,Macro,318.30298780
40.00,12.189117880,2.852072048,Mega,145.90980490
85.00,22.618047450,4.160026631,Mega,301.37067690
16.00,10.156922310,2.584043071,Macro,51.48248853
17.00,5.063592359,1.535619761,Mega,63.19952192
59.00,9.284500795,0.800781459,Mega,212.27171730
53.00,25.687282470,5.371543508,Nano,192.09779560
72.00,34.512435210,6.146297355,Mega,258.37542590
51.00,14.284333350,1.914859941,Nano,181.25816030
90.00,30.455757870,4.061587268,Macro,319.14625230
16.00,6.004431969,2.725432887,Macro,56.85809932
50.00,18.902779780,0.953107406,Macro,180.32985960
25.00,7.340897283,3.250947615,Micro,87.33887423
79.00,23.672146470,2.209946727,Micro,283.43021180
82.00,31.749910350,4.827938725,Macro,286.06667860
88.00,23.867661130,5.853575844,Micro,314.60080610
19.00,4.182629353,3.338355193,Mega,68.17931746
67.00,10.447565480,2.178328312,Mega,236.97989950
77.00,18.652171520,1.370781655,Mega,272.34894520
82.00,24.488922010,2.559907081,Nano,297.29940340
26.00,12.276101250,0.022498266,Mega,90.01227664
34.00,13.354478540,0.734024403,Macro,117.24632760
62.00,23.863302040,4.208564348,Micro,221.48376890
10.00,7.931488441,5.022012056,Nano,34.77154801
72.00,23.691081730,1.627593518,Mega,253.26991620
17.00,4.755853353,5.440347967,Mega,58.43598521
92.00,36.502699660,5.544405637,Nano,327.59250240
40.00,11.385438270,0.766831031,Mega,140.44162890
68.00,20.718815350,0.144885367,Mega,244.42778460
49.00,19.770458290,2.139144069,Macro,173.87820460
72.00,23.071085500,0.934353612,Nano,253.65129360
89.00,22.661998530,3.082472526,Macro,314.82445470
20.00,0.898598086,0.364684826,Mega,71.64470129
41.00,18.820472940,2.036738638,Micro,146.04864570
17.00,12.919147730,1.904300714,Macro,58.44532347
23.00,12.864246400,0.024461348,Micro,84.68370693
70.00,28.843174270,5.226574958,Macro,253.91308190
22.00,3.268480628,0.009526957,Macro,78.80989575
35.00,7.820341463,0.162926090,Micro,120.93750940
60.00,22.228519390,1.901751815,Micro,212.51622690
61.00,21.008949010,5.042353102,Nano,220.03590210
40.00,7.852243612,0.349657474,Micro,144.15590990
19.00,10.360545930,1.354422273,Mega,70.07419924
59.00,25.752383990,3.388303521,Mega,209.80447870
10.00,2.296818223,0.334893148,Mega,40.51910041
58.00,20.799867130,4.461833955,Nano,209.19453850
48.00,10.455905510,1.708632243,Nano,170.37198860
35.00,17.769377440,1.421504768,Mega,123.86855780
28.00,19.750221420,4.689765848,Micro,98.10611830
56.00,11.629033470,6.679102573,Nano,194.52561350
89.00,26.902365090,3.092274781,Nano,317.31686650
70.00,16.123667820,4.368896191,Nano,253.17240360
29.00,6.870957676,0.228259393,Mega,102.72419550
85.00,29.822471840,7.304243425,Nano,303.24430190
96.00,30.362148480,6.714957659,Macro,340.85956920
67.00,24.342326530,3.136783252,Nano,233.91090010
56.00,16.820690810,2.861874380,Micro,201.58168320
46.00,15.796689780,0.596894450,Macro,160.98684700
65.00,16.426613110,4.599938810,Nano,235.13259660
21.00,9.750389723,4.396804065,Macro,74.25911521
48.00,18.059455100,1.632843105,Micro,173.49016050
28.00,18.924517040,1.884703111,Mega,103.62063040
77.00,28.063462380,5.958229036,Nano,273.39415010
71.00,14.154005640,2.185417096,Micro,248.91414650
77.00,29.799303640,4.062496317,Mega,273.20217100
64.00,17.950980040,0.156159603,Micro,231.27880090
35.00,9.413349211,0.104001063,Macro,123.27582620
21.00,1.551312742,0.198567755,Nano,70.55455871
50.00,23.189308330,2.019916653,Micro,173.83352700
40.00,13.840888250,4.726136465,Nano,141.66770110
26.00,5.770653662,0.878954101,Micro,93.03341835
94.00,28.427635760,4.239315357,Micro,326.26941280
22.00,0.861286937,0.129393639,Mega,76.14281235
26.00,7.202913475,1.408307077,Micro,89.79028845
45.00,24.607493690,2.553722250,Macro,162.65089720
37.00,16.696198260,4.790839785,Micro,131.25002630
54.00,18.611298290,5.139317624,Macro,192.10917520
80.00,23.688990560,8.226684392,Micro,285.24383590
74.00,19.415716850,2.783297563,Mega,258.44352400
97.00,28.907397590,3.861604872,Micro,344.22888830
89.00,36.890919870,10.297643110,Nano,317.86648870
34.00,5.161887001,0.592363282,Macro,126.02822420
62.00,24.319030810,0.722076955,Nano,220.66997580
43.00,7.640104606,2.263525827,Mega,150.11026530
26.00,2.208687393,0.194148665,Micro,94.32551695
81.00,20.577844860,4.503905650,Micro,290.37171460
92.00,22.481364980,3.371126652,Nano,326.39360190
32.00,10.832043590,5.108585918,Mega,106.45080300
46.00,16.882433520,4.727636590,Mega,168.50414410
19.00,9.228858740,1.707022260,Micro,66.80199669
40.00,15.596095700,3.286725772,Nano,133.02118700
76.00,32.028319240,6.749787308,Macro,274.03902170
43.00,11.120888200,0.769497292,Mega,152.43716460
18.00,0.026295500,2.082327880,Micro,62.97088923
85.00,40.194458220,5.326762155,Macro,296.21024720
70.00,19.748943870,5.599312885,Nano,247.89079500
46.00,22.887047500,1.144771295,Nano,169.44682830
29.00,11.394671340,2.510669081,Nano,102.95820360
20.00,13.078105770,0.249820404,Mega,71.48069286
83.00,33.363042690,2.612161332,Mega,300.04585370
18.00,9.716884670,1.207736690,Nano,64.97856795
99.00,41.468581120,7.520477072,Macro,357.13361700
28.00,4.277519470,0.617684626,Nano,99.01487053
24.00,4.583280072,1.765596530,Mega,88.89097675
59.00,17.855847920,4.287900392,Macro,209.59321920
11.00,8.231312431,0.304835686,Mega,35.63796975
65.00,22.018190720,3.352790007,Micro,233.52500410
83.00,25.396963630,2.810283955,Nano,293.49550550
25.00,8.441300609,3.061993427,Mega,94.78572882
52.00,23.790659140,0.464672096,Micro,182.01725220
93.00,25.013571370,4.893950399,Micro,336.32646260
80.00,26.884808450,6.158385471,Nano,280.66087750
87.00,25.719929060,4.324441808,Mega,311.60530740
90.00,31.103072770,6.854287446,Macro,322.60510550
18.00,8.838122541,2.715304509,Nano,66.89880637
70.00,17.636942870,4.824467434,Macro,252.74480240
56.00,11.111428370,2.256491750,Nano,199.69255370
36.00,15.543582340,4.829662566,Mega,129.33237910
76.00,28.331020330,5.703993932,Micro,270.46290730
100.00,29.089255180,2.287391235,Micro,354.76476760
30.00,10.830821320,3.734457823,Macro,103.34939720
46.00,8.763920379,8.357128383,Micro,163.66707030
76.00,21.013233750,3.657839506,Micro,268.53696400
28.00,5.200063473,2.294252711,Macro,100.86826150
93.00,27.811541940,4.878628858,Macro,330.07372330
81.00,32.152030510,8.363874342,Macro,286.31041780
12.00,7.466704290,1.363468221,Mega,38.13925808
16.00,2.284264300,1.365836702,Mega,59.33841514
53.00,14.105674860,1.324027483,Micro,188.12297040
56.00,19.914162310,6.070675656,Mega,198.12246080
79.00,26.371762320,4.775905732,Micro,279.99819900
71.00,32.113624760,2.522217397,Nano,255.77324870
84.00,31.466176650,3.115435233,Macro,300.60099980
66.00,15.632379930,5.234691726,Nano,232.14688050
13.00,3.084029135,1.007807630,Mega,50.59803638
62.00,17.791164470,0.878425861,Nano,216.13909480
34.00,7.110267429,3.588867403,Mega,119.84377130
28.00,4.164198677,0.357389068,Nano,99.89737179
72.00,19.439221300,2.993106463,Mega,256.14263440
36.00,14.297648420,4.724222889,Mega,128.13694820
40.00,8.565813523,0.975294751,Micro,143.43491550
93.00,25.488119750,2.778442938,Nano,332.99332370
98.00,30.377950160,3.964582040,Micro,351.38361940
66.00,26.219427010,2.934109357,Micro,236.09696590
70.00,17.898387010,2.524896129,Micro,248.12706030
37.00,11.268050790,2.303197825,Micro,132.82800430
81.00,20.551728340,5.130861803,Macro,287.15029560
88.00,25.793141240,3.094833521,Nano,317.03742640
82.00,22.565231430,2.541684877,Micro,294.10296250
97.00,23.989401950,4.887500214,Mega,347.31041950
63.00,20.916206960,4.093511379,Mega,218.83054500
81.00,23.874000000,3.774874678,Mega,289.36777480
47.00,11.191504600,1.468351074,Micro,170.67107800
31.00,9.957561981,0.387034004,Micro,116.35499480
66.00,24.831283650,7.701144623,Mega,237.95312200
86.00,22.518399830,0.449688118,Macro,308.93077310
60.00,17.745243560,5.489125047,Mega,214.11530270
76.00,20.756267010,1.645051456,Macro,270.66729130
84.00,17.797844340,2.457721090,Mega,299.04577530
29.00,17.568672270,2.001044064,Micro,104.65540250
88.00,28.508142830,5.130227200,Nano,311.08132490
57.00,18.174760330,2.498876616,Mega,199.27815300
29.00,5.765039526,6.088674508,Micro,103.76512040
14.00,6.754820647,4.942437287,Nano,47.02611484
56.00,21.460415790,2.388734762,Micro,202.76059300
64.00,24.057364430,8.153003774,Mega,226.60369390
62.00,22.780295300,6.853968812,Nano,218.21621300
92.00,34.421431640,8.177003715,Micro,326.09643500
79.00,20.683034300,2.820506276,Macro,281.41041490
33.00,10.895677510,2.858010734,Nano,121.32691170
34.00,11.563403280,1.727947024,Nano,121.94956960
38.00,6.110769556,1.937174888,Macro,133.47601220
40.00,23.490008670,5.241414394,Micro,147.56581510
74.00,27.497228100,4.245206285,Mega,260.70088230
35.00,10.351249770,0.936024016,Nano,125.27610070
38.00,12.766509920,0.102854565,Nano,142.35709450
75.00,29.033351970,1.937485672,Mega,265.96561930
74.00,15.543186700,1.502156333,Mega,263.13788810
62.00,18.545513990,0.811841133,Nano,221.31850870
80.00,24.290317440,7.600781837,Nano,281.17651260
99.00,37.954977280,3.772530977,Nano,348.64170830
88.00,33.122470080,10.455108840,Nano,313.34144660
14.00,0.508909170,1.278568268,Nano,47.78985827
45.00,10.770799340,4.423494837,Macro,161.58214010
29.00,14.546744490,1.244351752,Nano,101.04051150
55.00,18.054706870,3.922401368,Nano,193.65251370
43.00,5.738747528,0.043311281,Mega,152.05155120
97.00,35.884635770,2.264974023,Micro,346.35275570
20.00,3.799751394,2.624138468,Mega,66.45367692
50.00,22.222927070,3.600054733,Nano,174.89276720
32.00,10.368598830,2.023882836,Mega,111.45315700
100.00,33.658144410,6.516580120,Nano,356.33620790
69.00,20.710242600,5.120845126,Mega,250.45646170
64.00,11.245054850,1.363032749,Micro,229.21789400
16.00,9.561229256,1.786776024,Micro,49.16942945
87.00,36.254562870,5.905905777,Macro,311.20838670
11.00,5.584323781,0.170465605,Mega,39.21297668
34.00,17.363180280,4.198920401,Macro,118.85990400
24.00,12.016621060,2.064480850,Nano,84.99258673
74.00,21.162881620,2.039521432,Nano,262.65974350
63.00,20.919472040,0.450401007,Mega,219.60173460
99.00,26.536230070,3.803695760,Nano,351.66849320
72.00,11.392656900,4.185864342,Mega,258.23945330
95.00,28.531574300,5.572196695,Mega,331.59400800
55.00,14.188624540,4.034137594,Nano,196.16149200
16.00,1.656750399,0.038167672,Nano,56.46276350
24.00,6.371852119,1.305288031,Nano,84.80889175
28.00,8.992457813,3.349611025,Mega,103.77005670
26.00,11.364333280,1.521586172,Macro,93.32296279
87.00,33.308497730,7.820146668,Nano,310.89654350
27.00,8.244629705,1.142500735,Mega,91.69977322
97.00,33.352935230,5.652608391,Macro,344.22540630
30.00,19.177155930,3.393101262,Nano,110.23966050
38.00,7.908774227,0.143314224,Micro,139.50530640
66.00,15.014337540,3.656985086,Macro,230.81719890
87.00,22.692026110,2.513637746,Macro,309.60423360
42.00,13.482111310,1.979575976,Nano,150.70746550
63.00,15.493985880,0.383257582,Macro,222.69037210
58.00,18.862591100,7.744558511,Macro,207.63584690
98.00,29.721946990,5.393795763,Macro,348.49701990
92.00,28.848391210,2.581624373,Micro,331.35658560
25.00,4.132424517,2.269003600,Mega,92.56307125
99.00,35.348636640,3.077833251,Micro,350.32748060
34.00,17.914257030,3.047221413,Mega,116.25595250
58.00,16.213190140,1.808076507,Macro,204.65530160
53.00,14.449841310,1.122940162,Mega,192.43577870
85.00,24.369955760,3.579345470,Mega,305.18135060
36.00,13.801115880,1.731192518,Nano,129.23667540
34.00,1.383724862,1.830701441,Micro,124.86539260
94.00,29.845512940,2.783840955,Mega,332.59009560
45.00,16.610410300,0.000976590,Mega,155.23363390
43.00,18.684966580,1.243232714,Nano,158.27270430
74.00,25.674307180,3.229394656,Micro,255.85664400
99.00,48.871161250,8.292207745,Mega,349.15603150
85.00,20.846912580,8.214131690,Macro,297.10538170
19.00,7.174030772,0.318300960,Mega,65.32239428
58.00,14.698515910,1.463555453,Micro,202.88688150
55.00,20.045452810,3.068510586,Macro,196.54278670
50.00,15.860484860,2.900916224,Nano,184.53951860
51.00,12.400642460,0.276897522,Macro,184.54797880
23.00,12.422316730,0.151505969,Macro,85.69000563
63.00,22.720190000,2.465556630,Macro,222.91107450
76.00,22.225939680,2.580100287,Nano,272.94161640
68.00,18.201708520,3.653051480,Micro,242.80105690
95.00,33.913452280,6.737153756,Mega,337.82345520
13.00,9.975807172,4.087393544,Micro,53.36800280
83.00,26.741936140,3.619405288,Macro,300.52073580
78.00,20.621002120,1.426906349,Macro,277.97825310
44.00,15.839342710,0.993123152,Micro,157.72608060
16.00,3.886887275,1.722977656,Mega,54.57855736
54.00,17.886476620,2.236199275,Mega,191.63778780
25.00,8.077997265,0.739072022,Macro,89.39045885
89.00,29.556122970,6.364723126,Macro,310.47250620
43.00,13.209149310,1.987019937,Mega,151.16892430
80.00,23.597758240,7.812127296,Macro,282.59398770
91.00,25.307466150,3.608188794,Macro,320.43976940
46.00,6.828532561,4.305234817,Macro,158.62158010
32.00,14.802410860,4.810377057,Nano,108.88531590
95.00,27.717563980,7.057841650,Mega,340.62376370
98.00,33.924286640,7.869647949,Nano,350.25939820
78.00,21.967468230,2.471420712,Micro,277.45943620
50.00,13.428661920,2.739675375,Mega,178.14634310
54.00,15.397149420,2.588692921,Nano,192.96388740
31.00,17.931695750,6.166019182,Mega,109.82320670
34.00,14.996039950,1.984357576,Micro,115.69004840
61.00,22.404697730,6.194422557,Mega,218.13099000
49.00,16.672390930,2.471372347,Nano,175.18616760
15.00,3.578435619,0.504868131,Mega,54.32301471
86.00,34.126475260,6.036185407,Micro,304.71993580
40.00,5.903771109,3.454079966,Nano,139.46009680
79.00,24.131025220,4.384600824,Micro,283.46786280
47.00,14.735740730,0.827430976,Nano,168.49977050
14.00,5.599582378,2.536887018,Macro,45.55690769
51.00,11.857688310,0.976363129,Mega,184.23955310
47.00,18.343517190,1.261528644,Micro,167.40810170
51.00,19.805639980,1.576264120,Macro,179.23641390
53.00,17.978125720,3.066072741,Nano,190.33542230
96.00,30.852797730,10.127666640,Mega,344.65652410
47.00,10.453754860,0.938999298,Nano,164.57223710
98.00,27.337310380,2.839123372,Mega,350.16833430
96.00,32.986194860,5.525464692,Mega,342.03945210
50.00,18.732304440,2.183080952,Mega,178.63555760
80.00,23.196052890,8.143661019,Nano,283.19988890
86.00,30.957918180,4.851285555,Macro,309.74495310
65.00,17.074090180,1.832808412,Micro,236.70672440
19.00,9.174730453,1.239992811,Nano,70.87944522
18.00,10.867489030,0.690997745,Macro,67.39598752
37.00,10.403710720,0.263531928,Nano,133.95068110
18.00,7.745910759,1.059993514,Macro,56.79460661
34.00,10.640103990,0.805867329,Micro,116.15131900
35.00,13.515600130,2.032471444,Micro,125.14820620
24.00,18.973114400,5.827214413,Macro,91.06545310
59.00,18.050243650,2.889912691,Macro,210.50371240
20.00,9.023802860,1.837913545,Nano,70.50156181
79.00,31.031497450,0.398386580,Macro,279.71497040
19.00,10.877749570,4.665977177,Mega,67.66277336
62.00,16.054871890,1.791704679,Macro,219.75732250
65.00,22.220925200,5.664413416,Mega,229.70896620
81.00,29.274472070,6.035831622,Macro,292.17777100
30.00,17.318124480,0.263189631,Macro,110.01617470
84.00,27.304214980,6.617741832,Macro,298.99107890
22.00,11.345660710,0.030706718,Mega,79.61416319
58.00,17.398364850,3.796159847,Macro,207.62423500
62.00,21.344028060,1.262535921,Mega,222.59292500
21.00,14.659927030,3.072567040,Macro,71.92646932
15.00,2.524965192,4.075476124,Mega,54.68286208
83.00,24.967735610,6.371890502,Micro,294.65866890
22.00,8.277327114,0.572917278,Nano,71.99035308
28.00,7.492119318,1.454800109,Nano,99.43162185
24.00,5.369133391,0.821603124,Macro,89.40602806
73.00,23.609219330,3.105811614,Nano,256.90164730
31.00,7.231927741,5.155800945,Macro,111.79386570
38.00,15.175520500,3.707866988,Micro,139.34466050
34.00,14.606879960,2.153001784,Mega,118.69277700
39.00,14.010029330,5.185134443,Nano,146.05652260
63.00,22.612153090,5.023510810,Nano,228.61589220
25.00,11.500479780,0.639035727,Mega,95.21409880
50.00,13.417670070,5.549605841,Macro,180.81072070
25.00,9.788056925,0.503682531,Macro,92.84837436
43.00,12.512437150,2.496333383,Mega,149.23243110
55.00,12.206959490,5.385105587,Micro,196.45693430
97.00,38.156921170,8.104644048,Micro,338.26148350
32.00,3.523750421,0.028430966,Macro,115.12200440
71.00,17.550509040,4.041451356,Macro,252.37321280
66.00,24.520066760,7.789470963,Macro,235.62250230
